"appid","percent","owners"
797620,1.0,10000
797640,0.5,10000
797710,0.73,10000
798140,0.91,10000
798170,1.0,10000
798180,0.0,10000
798190,1.0,10000
798200,0.71,10000
798240,0.96,10000
798260,0.7,10000
798270,0.81,10000
798280,0.82,35000
798290,0.69,10000
798330,0.85,10000
798340,1.0,10000
798350,0.67,10000
798370,0.83,10000
798380,0.85,35000
798420,0.61,350000
798480,0.85,10000
798510,0.85,35000
798560,0.31,10000
798590,0.6,10000
798610,0.67,10000
798650,1.0,10000
798670,1.0,10000
798680,1.0,10000
798710,0.44,10000
798720,0.4,10000
798730,0.88,10000
798790,0.9,10000
798810,0.92,10000
798830,0.57,10000
798840,0.86,10000
798850,0.92,10000
798940,0.73,10000
798950,0.63,10000
798960,0.45,10000
799060,0.8,10000
799070,0.96,75000
799080,0.5,10000
799110,0.95,10000
799120,0.11,10000
799180,1.0,10000
799240,0.43,75000
799260,0.93,10000
799270,0.38,10000
799300,0.92,10000
799420,0.5,10000
799460,1.0,10000
799500,0.6,10000
799510,0.93,10000
799530,0.68,10000
799560,0.6,10000
799570,1.0,10000
799590,1.0,10000
799610,0.42,10000
799620,0.76,10000
799670,0.69,10000
799730,0.73,10000
799770,1.0,10000
799800,0.88,10000
799810,0.74,10000
799840,0.78,10000
799860,0.49,150000
799870,0.56,10000
799890,0.18,10000
799910,0.88,10000
800030,0.38,10000
800050,0.89,10000
800110,0.39,10000
800120,0.91,10000
800130,0.38,10000
800160,0.25,10000
800180,0.94,10000
800190,1.0,10000
800200,0.84,10000
800230,0.92,10000
800240,0.72,10000
800270,0.49,10000
800280,0.87,10000
800290,0.94,10000
800310,0.28,10000
800320,0.43,10000
800330,0.8,10000
800350,1.0,10000
800380,0.63,10000
800390,1.0,10000
800490,0.67,10000
800510,0.4,10000
800520,0.67,10000
800530,0.32,10000
800550,1.0,10000
800560,0.75,10000
800580,0.64,10000
800600,0.95,10000
800620,0.96,10000
800640,0.89,10000
800650,0.67,10000
800660,0.6,10000
800670,0.67,10000
800690,1.0,10000
800700,0.86,10000
800710,0.0,10000
800720,1.0,10000
800820,0.93,10000
800840,0.0,10000
800860,1.0,10000
800910,0.8,10000
800930,1.0,10000
800980,0.0,10000
801010,0.46,10000
801020,0.49,35000
801040,0.89,10000
801060,0.23,10000
801120,0.89,35000
801150,0.5,10000
801160,0.22,10000
801180,0.2,10000
801200,0.57,10000
801210,0.71,10000
801250,1.0,10000
801260,0.74,10000
801280,0.4,10000
801290,0.91,10000
801300,1.0,10000
801320,0.54,10000
801330,0.5,10000
801340,0.25,10000
801360,0.57,10000
801380,0.5,10000
801410,1.0,10000
801490,0.71,10000
801500,1.0,10000
801510,0.72,10000
801600,0.7,10000
801610,0.39,10000
801630,0.94,35000
801660,1.0,10000
801700,0.71,10000
801760,1.0,10000
801770,0.5,10000
801780,0.36,10000
801840,0.33,10000
801870,0.54,10000
801880,0.54,35000
801890,0.67,10000
801900,0.7,10000
801910,0.68,35000
801940,0.0,10000
802020,0.69,35000
802040,0.9,10000
802060,1.0,10000
802070,0.69,10000
802080,0.58,10000
802090,0.5,10000
802130,0.98,10000
802180,0.07,10000
802190,0.79,10000
802200,0.87,350000
802210,0.75,10000
802300,0.5,10000
802310,0.8,10000
802320,0.5,10000
802330,0.64,10000
802340,0.63,10000
802360,0.57,10000
802400,0.94,10000
802450,0.91,10000
802480,0.5,10000
802490,0.81,10000
802530,0.71,10000
802550,1.0,10000
802650,0.41,10000
802660,0.5,10000
802690,0.55,10000
802720,0.79,10000
802730,0.86,10000
802740,0.97,10000
802780,0.0,10000
802810,0.77,10000
802850,0.59,10000
802870,0.98,10000
802880,0.96,10000
802890,0.97,10000
802900,0.82,10000
802920,0.8,10000
802930,0.88,10000
802960,0.53,10000
802970,0.46,10000
803010,0.74,35000
803030,0.73,75000
803080,0.67,10000
803110,0.33,10000
803130,0.76,10000
803150,0.85,10000
803220,0.51,35000
803260,0.8,10000
803270,1.0,10000
803280,1.0,10000
803290,0.0,10000
803310,0.14,10000
803320,0.17,10000
803360,0.58,10000
803390,0.61,10000
803520,0.75,10000
803570,0.25,10000
803590,1.0,10000
803600,0.81,35000
803680,0.0,10000
803720,0.75,10000
803750,0.57,10000
803760,1.0,10000
803780,0.75,10000
803800,0.78,10000
803820,0.49,10000
803830,0.85,10000
803850,0.85,10000
803870,1.0,10000
803890,0.48,10000
803920,0.88,10000
803930,1.0,10000
803980,0.77,35000
804000,0.71,10000
804080,0.75,10000
804120,0.92,10000
804130,0.7,10000
804210,0.43,10000
804290,0.77,10000
804350,0.91,10000
804400,0.88,10000
804430,0.62,10000
804440,0.88,10000
804460,0.69,10000
804490,0.83,35000
804550,0.58,10000
804600,0.64,10000
804610,0.71,10000
804620,0.33,10000
804680,0.0,10000
804700,1.0,10000
804730,0.67,35000
804830,0.5,10000
804870,0.77,10000
804900,0.67,10000
804970,0.42,10000
805020,1.0,10000
805030,1.0,10000
805040,1.0,10000
805070,1.0,10000
805090,0.47,10000
805110,0.48,150000
805120,0.43,10000
805150,0.57,10000
805260,1.0,10000
805280,0.77,10000
805320,1.0,10000
805330,1.0,10000
805340,1.0,10000
805360,0.64,10000
805370,1.0,10000
805400,0.8,10000
805420,0.88,10000
805440,0.92,10000
805450,0.49,10000
805480,0.0,10000
805500,0.61,10000
805550,0.86,75000
805570,0.54,10000
805610,0.9,10000
805630,0.35,10000
805660,0.82,10000
805680,0.55,10000
805710,0.72,10000
805720,0.5,10000
805760,0.54,10000
805770,1.0,10000
805780,0.66,10000
805790,1.0,10000
805800,1.0,10000
805820,0.95,10000
805840,0.8,10000
805850,0.78,350000
805870,0.67,10000
805880,0.67,10000
805900,1.0,10000
805920,0.85,10000
805940,0.73,150000
805950,1.0,10000
805980,0.5,10000
806000,0.63,10000
806020,0.92,10000
806100,0.84,10000
806140,0.64,35000
806150,0.38,10000
806180,0.5,10000
806220,0.61,10000
806230,0.71,10000
806240,0.28,10000
806330,0.0,10000
806350,1.0,10000
806470,0.56,10000
806480,0.5,10000
806510,0.82,75000
806530,0.83,10000
806580,0.92,10000
806600,1.0,10000
806610,0.69,10000
806660,0.86,10000
806670,1.0,10000
806680,0.19,10000
806720,0.97,10000
806740,0.93,10000
806770,0.63,10000
806790,0.16,10000
806840,0.8,10000
806850,0.75,10000
806860,0.6,10000
806880,0.5,10000
806910,1.0,10000
806930,0.0,10000
806940,0.67,10000
806950,0.58,10000
806960,0.87,10000
806970,0.67,10000
806990,0.8,10000
807000,0.8,10000
807050,0.64,10000
807060,0.75,10000
807070,0.93,10000
807140,0.79,10000
807230,0.75,10000
807340,0.29,10000
807430,0.33,10000
807570,0.75,10000
807730,0.7,10000
807770,0.75,10000
807780,0.11,10000
807790,0.35,10000
807820,0.0,35000
807830,0.31,10000
807840,0.67,10000
807850,0.57,10000
807860,0.63,10000
807870,0.67,10000
807880,0.38,10000
807890,0.5,10000
807910,1.0,10000
807920,0.58,10000
807930,0.0,10000
807940,0.25,10000
807950,0.25,10000
807960,0.8,10000
808020,0.0,10000
808080,0.89,10000
808090,0.75,10000
808100,0.82,35000
808120,0.5,10000
808130,0.86,10000
808160,0.9,10000
808190,0.75,10000
808210,0.5,10000
808220,0.88,10000
808270,0.5,10000
808290,0.5,75000
808360,1.0,10000
808420,0.36,10000
808450,0.8,10000
808540,0.83,10000
808550,0.75,35000
808580,0.93,10000
808800,0.92,10000
808810,0.7,10000
808870,1.0,10000
808910,0.86,75000
808950,0.9,10000
808990,1.0,10000
809000,0.95,10000
809020,0.97,10000
809040,0.6,10000
809050,0.77,10000
809080,0.48,10000
809140,0.91,35000
809150,0.63,10000
809180,0.57,10000
809200,0.5,10000
809210,0.77,10000
809240,0.83,10000
809250,0.97,35000
809280,0.68,10000
809310,0.9,10000
809320,0.83,10000
809330,0.5,10000
809340,0.45,10000
809360,0.91,10000
809410,0.92,10000
809440,0.84,35000
809450,0.5,10000
809460,1.0,10000
809470,0.63,10000
809490,0.56,10000
809500,0.93,10000
809530,0.92,10000
809540,0.86,10000
809570,0.33,10000
809580,0.64,10000
809610,0.0,10000
809680,0.86,10000
809700,0.71,10000
809760,0.4,10000
809770,0.14,10000
809780,0.33,10000
809790,0.38,10000
809800,0.14,10000
809830,0.67,10000
809840,0.53,10000
809850,0.92,10000
809870,1.0,10000
809880,0.73,10000
809890,0.77,10000
809900,0.63,10000
809950,0.81,10000
809960,0.58,1500000
810000,0.9,10000
810020,1.0,10000
810050,0.4,10000
810190,0.0,10000
810200,0.56,10000
810220,1.0,10000
810230,0.94,35000
810330,1.0,10000
810340,0.83,10000
810360,0.8,10000
810420,0.75,10000
810450,1.0,10000
810460,0.58,10000
810470,0.92,10000
810500,0.88,10000
810510,0.48,10000
810540,0.33,10000
810550,0.4,10000
810570,0.62,10000
810580,1.0,10000
810610,0.44,10000
810630,0.78,10000
810640,0.96,10000
810650,0.25,10000
810660,0.9,10000
810670,0.79,35000
810680,0.45,10000
810690,1.0,10000
810700,1.0,10000
810720,0.54,10000
810730,0.67,10000
810740,0.25,10000
810760,0.62,35000
810770,0.57,10000
810780,0.76,10000
810800,0.45,10000
811080,0.4,10000
811110,1.0,10000
811130,0.75,10000
811160,1.0,10000
811240,0.68,10000
811250,0.67,10000
811270,0.9,10000
811290,0.93,10000
811360,0.4,10000
811440,1.0,10000
811450,0.86,10000
811480,0.71,10000
811520,0.59,10000
811530,0.2,10000
811540,0.31,10000
811620,0.94,10000
811640,0.67,10000
811680,0.46,10000
811690,0.0,10000
811720,0.71,10000
811800,0.33,10000
811850,1.0,10000
811860,0.43,10000
811870,0.96,10000
811900,0.67,10000
811910,0.88,10000
811950,0.4,10000
812020,0.7,10000
812040,0.81,10000
812070,0.82,10000
812090,0.77,10000
812100,0.0,10000
812110,0.44,10000
812140,0.82,1500000
812170,0.67,10000
812180,0.33,10000
812190,0.75,10000
812390,0.5,10000
812410,0.94,10000
812430,0.25,10000
812450,0.63,10000
812460,0.44,10000
812550,0.89,10000
812560,0.85,10000
812580,1.0,10000
812740,1.0,10000
812770,0.5,10000
812800,0.96,10000
812850,0.38,10000
812860,0.53,10000
812900,1.0,10000
812930,0.71,10000
812940,0.63,10000
812960,1.0,10000
812980,0.58,10000
813020,1.0,10000
813030,0.77,10000
813110,0.55,10000
813150,0.62,10000
813170,0.45,10000
813240,0.38,10000
813250,0.89,10000
813260,1.0,10000
813280,0.0,10000
813290,0.71,10000
813300,0.96,10000
813310,1.0,10000
813360,1.0,10000
813370,1.0,10000
813440,0.63,35000
813450,0.88,10000
813530,0.67,10000
813540,0.9,10000
813580,0.53,10000
813590,0.67,10000
813630,0.96,75000
813650,0.93,10000
813700,0.85,10000
813730,1.0,10000
813820,0.64,3500000
813920,0.6,10000
813930,0.71,10000
813970,0.92,10000
814010,0.33,10000
814020,0.67,10000
814030,0.67,10000
814140,0.4,10000
814190,0.67,10000
814200,0.65,35000
814210,0.6,10000
814300,0.93,10000
814310,0.74,10000
814340,0.31,10000
814380,0.88,3500000
814420,1.0,10000
814480,0.76,35000
814510,1.0,10000
814540,0.92,75000
814570,0.25,10000
814580,0.4,10000
814590,0.56,10000
814600,0.42,10000
814610,0.67,10000
814620,0.4,10000
814630,0.13,10000
814640,0.33,10000
814650,0.77,10000
814660,0.8,10000
814700,0.5,10000
814710,1.0,10000
814770,0.53,10000
814870,0.71,10000
814890,1.0,10000
814900,0.74,10000
814920,0.79,35000
814960,0.86,10000
814990,1.0,10000
815000,0.97,10000
815010,0.89,10000
815030,0.68,10000
815070,1.0,10000
815080,0.29,35000
815150,0.94,10000
815170,0.0,10000
815210,0.79,10000
815240,0.41,35000
815250,0.3,10000
815260,0.39,10000
815280,0.86,10000
815290,0.75,10000
815320,0.81,10000
815360,0.5,10000
815370,0.84,150000
815390,0.26,10000
815420,0.6,10000
815440,0.93,10000
815450,0.94,10000
815480,0.5,10000
815540,1.0,10000
815550,1.0,10000
815560,1.0,10000
815570,1.0,10000
815580,1.0,10000
815620,0.0,10000
815630,1.0,10000
815660,0.88,10000
815730,1.0,10000
815780,0.89,75000
815800,0.88,10000
815830,0.79,10000
815840,0.5,10000
815860,0.3,10000
815950,0.81,10000
816020,0.56,75000
816030,0.5,10000
816060,0.5,10000
816080,0.88,10000
816090,0.68,35000
816120,0.96,10000
816150,1.0,10000
816160,0.54,10000
816170,1.0,10000
816180,0.83,10000
816190,0.88,10000
816200,0.0,10000
816210,0.71,10000
816220,0.43,10000
816240,0.53,10000
816250,0.82,10000
816260,0.6,10000
816270,0.91,10000
816280,1.0,10000
816330,0.56,10000
816340,0.94,75000
816350,0.87,75000
816380,0.5,10000
816400,0.0,10000
816410,1.0,10000
816490,0.97,10000
816500,0.89,10000
816550,0.4,10000
816580,0.33,10000
816590,0.58,35000
816610,0.83,10000
816630,0.55,10000
816650,0.71,10000
816660,0.21,10000
816670,0.29,75000
816710,0.8,10000
816720,0.98,10000
816730,1.0,10000
816740,0.68,10000
816750,0.42,10000
816760,0.91,10000
816770,0.9,10000
816810,0.68,35000
816830,0.94,10000
816840,0.0,10000
816870,0.82,10000
816890,1.0,10000
816920,0.17,10000
816930,0.0,10000
816990,0.74,10000
817110,0.24,10000
817120,1.0,10000
817130,0.59,35000
817150,0.67,10000
817160,1.0,10000
817190,0.98,10000
817200,0.65,10000
817220,1.0,10000
817230,0.93,10000
817250,0.77,10000
817360,0.92,10000
817370,0.76,10000
817390,0.75,10000
817410,0.8,10000
817440,1.0,10000
817460,0.62,10000
817470,0.67,10000
817490,0.96,10000
817510,0.68,150000
817530,1.0,10000
817580,0.85,10000
817620,0.33,10000
817630,0.8,10000
817640,0.0,10000
817650,0.58,10000
817660,0.62,35000
817680,0.46,10000
817710,1.0,10000
817720,0.64,10000
817760,0.72,10000
817770,0.73,10000
817860,1.0,10000
817950,0.67,10000
818030,0.71,10000
818050,0.98,10000
818060,0.93,10000
818070,0.0,10000
818080,0.38,10000
818140,0.96,10000
818150,1.0,10000
818210,0.91,10000
818220,0.68,10000
818290,0.72,10000
818320,0.81,10000
818350,1.0,10000
818380,0.25,10000
818400,0.67,10000
818410,0.82,10000
818430,0.0,10000
818440,0.57,10000
818480,0.58,10000
818500,1.0,10000
818530,0.59,10000
818570,0.78,10000
818590,0.67,10000
818610,0.91,10000
818620,0.78,10000
818640,0.0,10000
818650,0.55,10000
818670,1.0,10000
818730,0.82,10000
818760,1.0,10000
818780,0.75,10000
818790,0.26,10000
818800,0.86,10000
818830,1.0,10000
818860,1.0,10000
818890,0.33,10000
818940,0.86,10000
818950,0.89,10000
818960,0.92,10000
818990,0.5,10000
819020,0.85,10000
819060,0.82,10000
819070,0.33,10000
819080,0.0,10000
819160,1.0,10000
819210,0.33,10000
819220,0.75,10000
819230,0.92,10000
819280,0.86,10000
819330,1.0,10000
819400,0.73,10000
819470,0.75,10000
819480,0.92,10000
819500,0.49,10000
819560,0.67,10000
819630,0.94,10000
819640,1.0,10000
819650,0.42,10000
819740,0.78,10000
819790,0.64,10000
819800,0.77,10000
819870,0.97,10000
819880,1.0,10000
819910,0.56,10000
819940,1.0,10000
819950,0.0,10000
819960,1.0,10000
819990,0.58,10000
820030,0.8,75000
820040,0.52,10000
820090,0.64,35000
820170,1.0,10000
820190,0.9,10000
820210,1.0,10000
820240,0.71,10000
820250,0.5,10000
820300,0.29,10000
820310,0.56,10000
820320,0.59,10000
820380,0.38,10000
820400,0.87,10000
820480,1.0,10000
820500,1.0,10000
820510,0.93,10000
820530,0.8,10000
820580,0.43,10000
820600,1.0,10000
820610,0.85,10000
820620,0.84,10000
820640,0.92,10000
820660,0.0,10000
820680,0.67,10000
820690,0.8,10000
820700,1.0,10000
820710,0.48,10000
820730,0.96,10000
820750,0.43,75000
820760,0.69,10000
820770,0.71,35000
820790,0.75,10000
820830,1.0,10000
820840,0.67,10000
820880,0.53,10000
820890,0.5,10000
820900,0.9,10000
820910,0.97,10000
820950,0.96,10000
821060,0.69,10000
821100,0.75,10000
821120,0.83,10000
821180,0.2,10000
821190,0.71,10000
821230,0.9,10000
821260,0.83,10000
821320,0.9,10000
821330,0.38,10000
821360,0.83,10000
821370,0.6,10000
821390,0.83,10000
821400,1.0,10000
821410,0.75,10000
821480,0.0,10000
821500,0.83,10000
821520,0.74,10000
821550,0.56,10000
821560,0.86,10000
821570,1.0,10000
821610,0.43,35000
821640,0.84,10000
821670,0.41,35000
821680,0.51,10000
821720,0.67,10000
821730,0.86,10000
821790,0.94,10000
821800,1.0,10000
821810,0.24,10000
821850,0.13,10000
821860,0.0,10000
821890,0.86,10000
821910,0.07,10000
822040,0.9,10000
822070,0.2,10000
822110,0.8,10000
822130,0.43,10000
822140,0.86,10000
822150,0.71,10000
822190,1.0,10000
822240,0.24,750000
822250,0.5,10000
822440,0.78,10000
822450,1.0,10000
822460,0.73,10000
822470,0.81,10000
822510,0.55,10000
822530,0.82,10000
822540,0.81,10000
822550,0.57,10000
822600,0.43,10000
822640,0.8,10000
822650,0.42,10000
822680,0.67,10000
822700,0.89,10000
822720,0.62,10000
822740,1.0,10000
822750,0.8,10000
822760,0.99,10000
822770,0.73,10000
822810,1.0,10000
822830,0.98,10000
822840,0.5,10000
822870,0.55,10000
822900,0.86,10000
822910,0.67,10000
822920,0.87,10000
822930,0.95,10000
822940,0.94,10000
822970,1.0,10000
822990,0.8,10000
823040,0.64,10000
823100,0.58,10000
823130,0.81,1500000
823160,0.39,10000
823280,0.53,10000
823290,0.67,10000
823310,0.63,10000
823330,0.5,10000
823340,0.71,10000
823360,0.83,10000
823370,0.71,10000
823420,0.95,10000
823470,0.52,35000
823510,0.5,10000
823530,0.86,10000
823550,0.46,150000
823580,0.99,10000
823600,0.57,75000
823610,0.81,10000
823640,0.47,10000
823670,0.0,10000
823690,1.0,10000
823700,0.53,10000
823710,0.44,10000
823730,0.44,10000
823740,0.33,35000
823770,0.19,10000
823800,0.63,10000
823830,0.91,35000
823840,0.95,10000
823900,1.0,10000
823920,0.71,10000
824070,0.74,10000
824170,0.67,10000
824190,0.65,10000
824200,1.0,10000
824250,1.0,10000
824270,0.94,35000
824290,0.45,10000
824300,0.47,10000
824400,0.33,10000
824450,0.54,10000
824460,0.8,10000
824470,0.65,10000
824520,0.67,10000
824580,0.54,10000
824620,0.87,10000
824640,1.0,10000
824710,0.17,10000
824720,0.87,10000
824760,0.63,10000
824880,0.47,10000
825000,0.41,10000
825080,0.75,10000
825110,0.75,10000
825170,0.69,10000
825240,0.91,10000
825300,0.9,10000
825310,0.48,35000
825320,0.8,10000
825350,0.75,10000
825370,0.6,10000
825410,0.56,10000
825450,0.0,10000
825480,0.75,10000
825490,0.43,10000
825500,0.68,10000
825580,0.64,10000
825600,0.56,10000
825610,0.34,35000
825620,0.67,10000
825630,0.96,35000
825930,0.74,10000
825970,0.69,10000
826000,0.52,10000
826010,0.74,10000
826020,1.0,10000
826030,0.38,10000
826040,0.95,10000
826100,0.93,10000
826130,0.74,10000
826160,0.53,10000
826170,0.75,10000
826180,0.95,10000
826230,0.74,35000
826370,1.0,10000
826420,1.0,10000
826430,1.0,10000
826450,0.67,10000
826460,0.53,10000
826480,0.83,35000
826550,1.0,10000
826580,0.0,10000
826600,0.82,35000
826660,0.86,10000
826810,1.0,10000
826930,1.0,10000
827100,0.5,10000
827110,1.0,10000
827120,0.75,10000
827130,0.75,10000
827170,0.33,10000
827220,0.74,10000
827270,0.56,35000
827290,0.96,10000
827410,0.6,10000
827420,0.7,10000
827450,0.0,10000
827460,1.0,10000
827520,0.67,10000
827530,1.0,10000
827540,0.5,10000
827560,0.75,10000
827590,1.0,10000
827640,0.71,35000
827670,0.42,10000
827770,0.33,10000
827780,0.0,10000
827830,0.86,10000
827860,0.62,75000
827890,0.33,10000
827900,0.57,10000
827920,0.77,10000
827930,0.67,10000
827940,0.77,10000
827950,1.0,10000
828030,0.91,35000
828050,0.92,35000
828070,0.91,35000
828080,0.0,10000
828090,0.33,10000
828150,0.59,10000
828160,0.19,10000
828170,0.67,10000
828230,0.49,10000
828240,1.0,10000
828250,1.0,10000
828350,0.8,10000
828380,0.76,10000
